"subj"	"block"	"bsl"	"speed"	"trialN"	"condi"	"setID"	"RTs"	"dprime"	"cyc"	"cond"	"tempo"	"response"	"RTadj"	"tone"
"205"	"2"	5	0.34746	1	80	"2"	29	0.8736	3.28386	"TEN"	"RANDREG"	"25ms"	"Hit"	0.52614	21
"206"	"3"	3	0.32406	1	2	"2"	7	0.968	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.64394	26
"207"	"3"	3	0.32406	1	3	"2"	17	1.0627	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.73864	30
"208"	"3"	3	0.32406	1	4	"2"	2	0.8673	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.54324	22
"209"	"3"	3	0.32406	1	5	"2"	8	1.0196	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.69554	28
"210"	"3"	3	0.32406	1	8	"2"	28	0.7842	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.46014	18
"211"	"3"	3	0.32406	1	11	"2"	24	0.6879	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.36384	15
"212"	"3"	3	0.32406	1	17	"2"	26	0.8541	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.53004	21
"214"	"3"	3	0.32406	1	34	"2"	19	0.9147	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.59064	24
"215"	"3"	3	0.32406	1	36	"2"	32	0.8226	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.49854	20
"216"	"3"	3	0.32406	1	39	"2"	14	0.8537	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.52964	21
"217"	"3"	3	0.32406	1	40	"2"	29	0.8882	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.56414	23
"218"	"3"	3	0.32406	1	43	"2"	4	0.8388	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.51474	21
"219"	"3"	3	0.32406	1	44	"2"	25	0.9872	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.66314	27
"220"	"3"	3	0.32406	1	45	"2"	21	1.0629	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.73884	30
"221"	"3"	3	0.32406	1	47	"2"	16	0.8173	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.49324	20
"222"	"3"	3	0.32406	1	48	"2"	9	1.0755	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.75144	30
"223"	"3"	3	0.32406	1	49	"2"	3	0.8226	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.49854	20
"224"	"3"	3	0.32406	1	51	"2"	11	0.6845	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.36044	14
"226"	"3"	3	0.32406	1	54	"2"	31	0.9799	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.65584	26
"227"	"3"	3	0.32406	1	55	"2"	20	0.8846	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.56054	22
"228"	"3"	3	0.32406	1	56	"2"	15	0.959	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.63494	25
"229"	"3"	3	0.32406	1	57	"2"	12	0.8908	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.56674	23
"230"	"3"	3	0.32406	1	58	"2"	33	0.8705	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.54644	22
"231"	"3"	3	0.32406	1	60	"2"	13	1.0619	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.73784	30
"232"	"3"	3	0.32406	1	61	"2"	30	0.9894	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.66534	27
"233"	"3"	3	0.32406	1	62	"2"	18	0.8629	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.53884	22
"234"	"3"	3	0.32406	1	68	"2"	23	0.7573	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.43324	17
"235"	"3"	3	0.32406	1	69	"2"	22	1.0147	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.69064	28
"236"	"3"	3	0.32406	1	72	"2"	5	1.0267	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.70264	28
"237"	"3"	3	0.32406	1	78	"2"	35	0.9233	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.59924	24
"239"	"3"	3	0.32406	1	80	"2"	10	0.9654	2.996397	"TEN"	"RANDREG"	"25ms"	"Hit"	0.64134	26
"240"	"4"	1	0.36846	1	1	"2"	23	1.0432	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.67474	27
"241"	"4"	1	0.36846	1	2	"2"	1	1.0278	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.65934	26
"242"	"4"	1	0.36846	1	3	"2"	16	0.8372	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.46874	19
"243"	"4"	1	0.36846	1	5	"2"	12	0.987	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.61854	25
"244"	"4"	1	0.36846	1	11	"2"	34	0.7949	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.42644	17
"245"	"4"	1	0.36846	1	12	"2"	29	1.0273	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.65884	26
"246"	"4"	1	0.36846	1	13	"2"	2	0.8766	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.50814	20
"247"	"4"	1	0.36846	1	14	"2"	28	0.853	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.48454	19
"248"	"4"	1	0.36846	1	16	"2"	21	0.7013	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.33284	13
"249"	"4"	1	0.36846	1	21	"2"	20	0.9257	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.55724	22
"250"	"4"	1	0.36846	1	23	"2"	26	0.9645	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.59604	24
"251"	"4"	1	0.36846	1	28	"2"	15	0.9137	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.54524	22
"252"	"4"	1	0.36846	1	32	"2"	10	0.8759	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.50744	20
"253"	"4"	1	0.36846	1	33	"2"	18	0.8833	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.51484	21
"254"	"4"	1	0.36846	1	34	"2"	32	0.7928	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.42434	17
"255"	"4"	1	0.36846	1	36	"2"	19	0.7973	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.42884	17
"256"	"4"	1	0.36846	1	39	"2"	5	0.9446	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.57614	23
"257"	"4"	1	0.36846	1	41	"2"	11	0.728	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.35954	14
"258"	"4"	1	0.36846	1	42	"2"	25	0.9667	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.59824	24
"259"	"4"	1	0.36846	1	44	"2"	8	1.0081	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.63964	26
"260"	"4"	1	0.36846	1	45	"2"	13	0.8349	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.46644	19
"261"	"4"	1	0.36846	1	47	"2"	22	0.9766	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.60814	24
"262"	"4"	1	0.36846	1	48	"2"	31	0.9329	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.56444	23
"263"	"4"	1	0.36846	1	49	"2"	24	0.9163	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.54784	22
"264"	"4"	1	0.36846	1	52	"2"	4	0.7399	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.37144	15
"265"	"4"	1	0.36846	1	53	"2"	7	0.8142	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.44574	18
"266"	"4"	1	0.36846	1	57	"2"	3	0.879	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.51054	20
"267"	"4"	1	0.36846	1	59	"2"	14	0.9262	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.55774	22
"268"	"4"	1	0.36846	1	60	"2"	27	0.8338	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.46534	19
"269"	"4"	1	0.36846	1	62	"2"	35	0.8546	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.48614	19
"270"	"4"	1	0.36846	1	63	"2"	17	0.8841	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.51564	21
"271"	"4"	1	0.36846	1	65	"2"	9	1.0656	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.69714	28
"272"	"4"	1	0.36846	1	66	"2"	33	0.8186	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.45014	18
"273"	"4"	1	0.36846	1	75	"2"	6	0.8955	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.52704	21
"274"	"4"	1	0.36846	1	78	"2"	30	0.9458	4.201367	"TEN"	"RANDREG"	"25ms"	"Hit"	0.57734	23
"275"	"5"	5	0.37042	1	3	"2"	7	1.0904	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.71998	29
"276"	"5"	5	0.37042	1	4	"2"	8	0.8434	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.47298	19
"277"	"5"	5	0.37042	1	6	"2"	16	0.9346	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.56418	23
"278"	"5"	5	0.37042	1	8	"2"	13	0.8399	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.46948	19
"279"	"5"	5	0.37042	1	14	"2"	3	0.8848	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.51438	21
"280"	"5"	5	0.37042	1	16	"2"	34	0.8499	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.47948	19
"281"	"5"	5	0.37042	1	17	"2"	4	0.8983	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.52788	21
"282"	"5"	5	0.37042	1	18	"2"	25	0.9498	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.57938	23
"283"	"5"	5	0.37042	1	19	"2"	29	0.7107	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.34028	14
"285"	"5"	5	0.37042	1	22	"2"	12	0.829	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.45858	18
"286"	"5"	5	0.37042	1	24	"2"	26	0.8755	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.50508	20
"287"	"5"	5	0.37042	1	26	"2"	17	0.8573	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.48688	19
"288"	"5"	5	0.37042	1	27	"2"	15	0.8066	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.43618	17
"289"	"5"	5	0.37042	1	29	"2"	20	0.9945	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.62408	25
"290"	"5"	5	0.37042	1	34	"2"	14	0.7894	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.41898	17
"291"	"5"	5	0.37042	1	35	"2"	24	0.7541	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.38368	15
"292"	"5"	5	0.37042	1	36	"2"	30	0.8812	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.51078	20
"293"	"5"	5	0.37042	1	37	"2"	6	0.7958	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.42538	17
"294"	"5"	5	0.37042	1	39	"2"	2	0.8264	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.45598	18
"295"	"5"	5	0.37042	1	41	"2"	21	0.9242	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.55378	22
"296"	"5"	5	0.37042	1	42	"2"	11	0.6802	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.30978	12
"297"	"5"	5	0.37042	1	46	"2"	18	0.8688	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.49838	20
"298"	"5"	5	0.37042	1	50	"2"	28	0.9075	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.53708	21
"299"	"5"	5	0.37042	1	53	"2"	1	1.011	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.64058	26
"300"	"5"	5	0.37042	1	54	"2"	33	0.7781	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.40768	16
"301"	"5"	5	0.37042	1	55	"2"	22	0.9339	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.56348	23
"302"	"5"	5	0.37042	1	56	"2"	27	1.0211	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.65068	26
"303"	"5"	5	0.37042	1	58	"2"	9	0.9805	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.61008	24
"304"	"5"	5	0.37042	1	62	"2"	32	0.8411	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.47068	19
"305"	"5"	5	0.37042	1	63	"2"	10	0.7234	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.35298	14
"306"	"5"	5	0.37042	1	66	"2"	23	0.8305	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.46008	18
"307"	"5"	5	0.37042	1	68	"2"	19	0.7728	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.40238	16
"308"	"5"	5	0.37042	1	69	"2"	5	0.8865	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.51608	21
"309"	"5"	5	0.37042	1	72	"2"	31	0.915	3.886256	"TEN"	"RANDREG"	"25ms"	"Hit"	0.54458	22
"311"	"6"	3	0.39472	1	3	"2"	11	0.9848	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.59008	24
"312"	"6"	3	0.39472	1	4	"2"	19	0.9549	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.56018	22
"313"	"6"	3	0.39472	1	5	"2"	28	0.9064	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.51168	20
"314"	"6"	3	0.39472	1	8	"2"	20	0.8209	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.42618	17
"315"	"6"	3	0.39472	1	11	"2"	7	0.9439	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.54918	22
"316"	"6"	3	0.39472	1	17	"2"	8	0.8672	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.47248	19
"317"	"6"	3	0.39472	1	25	"2"	13	0.9063	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.51158	20
"318"	"6"	3	0.39472	1	26	"2"	17	0.836	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.44128	18
"319"	"6"	3	0.39472	1	34	"2"	33	1.0625	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.66778	27
"320"	"6"	3	0.39472	1	36	"2"	10	0.9317	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.53698	21
"321"	"6"	3	0.39472	1	39	"2"	27	0.9661	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.57138	23
"322"	"6"	3	0.39472	1	40	"2"	4	0.9235	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.52878	21
"323"	"6"	3	0.39472	1	43	"2"	14	1.1287	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.73398	29
"324"	"6"	3	0.39472	1	44	"2"	22	0.8713	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.47658	19
"325"	"6"	3	0.39472	1	45	"2"	5	1.0146	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.61988	25
"326"	"6"	3	0.39472	1	47	"2"	21	0.9211	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.52638	21
"327"	"6"	3	0.39472	1	48	"2"	1	0.7319	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.33718	13
"328"	"6"	3	0.39472	1	49	"2"	2	0.97	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.57528	23
"329"	"6"	3	0.39472	1	51	"2"	15	0.8854	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.49068	20
"330"	"6"	3	0.39472	1	53	"2"	35	0.9809	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.58618	23
"331"	"6"	3	0.39472	1	54	"2"	16	1.0279	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.63318	25
"332"	"6"	3	0.39472	1	55	"2"	9	0.7172	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.32248	13
"333"	"6"	3	0.39472	1	56	"2"	25	0.862	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.46728	19
"334"	"6"	3	0.39472	1	57	"2"	6	0.941	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.54628	22
"335"	"6"	3	0.39472	1	58	"2"	26	0.8193	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.42458	17
"336"	"6"	3	0.39472	1	60	"2"	18	1.0493	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.65458	26
"337"	"6"	3	0.39472	1	61	"2"	3	0.7693	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.37458	15
"338"	"6"	3	0.39472	1	62	"2"	34	0.8546	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.45988	18
"339"	"6"	3	0.39472	1	68	"2"	32	1.125	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.73028	29
"340"	"6"	3	0.39472	1	69	"2"	29	1.1558	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.76108	30
"341"	"6"	3	0.39472	1	72	"2"	31	0.7723	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.37758	15
"342"	"6"	3	0.39472	1	78	"2"	24	0.9974	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.60268	24
"343"	"6"	3	0.39472	1	79	"2"	12	0.8959	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.50118	20
"344"	"6"	3	0.39472	1	80	"2"	23	0.8069	3.680934	"TEN"	"RANDREG"	"25ms"	"Hit"	0.41218	16
"346"	"8"	6	0.38818	1	9	"2"	24	1.1167	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.72852	29
"347"	"8"	6	0.38818	1	14	"2"	31	1.0413	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.65312	26
"348"	"8"	6	0.38818	1	15	"2"	26	1.018	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.62982	25
"350"	"8"	6	0.38818	1	20	"2"	13	0.9109	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.52272	21
"351"	"8"	6	0.38818	1	21	"2"	34	0.8158	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.42762	17
"352"	"8"	6	0.38818	1	25	"2"	20	0.8439	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.45572	18
"353"	"8"	6	0.38818	1	27	"2"	30	0.9319	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.54372	22
"354"	"8"	6	0.38818	1	28	"2"	10	0.9502	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.56202	22
"355"	"8"	6	0.38818	1	30	"2"	14	1.0325	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.64432	26
"356"	"8"	6	0.38818	1	31	"2"	19	0.9417	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.55352	22
"357"	"8"	6	0.38818	1	33	"2"	29	0.9164	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.52822	21
"358"	"8"	6	0.38818	1	34	"2"	32	0.5855	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.19732	8
"359"	"8"	6	0.38818	1	37	"2"	11	0.8338	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.44562	18
"360"	"8"	6	0.38818	1	40	"2"	6	0.7937	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.40552	16
"361"	"8"	6	0.38818	1	41	"2"	33	0.8837	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.49552	20
"362"	"8"	6	0.38818	1	42	"2"	17	0.8155	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.42732	17
"363"	"8"	6	0.38818	1	44	"2"	3	0.9081	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.51992	21
"364"	"8"	6	0.38818	1	46	"2"	2	0.8463	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.45812	18
"365"	"8"	6	0.38818	1	50	"2"	18	1.0223	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.63412	25
"366"	"8"	6	0.38818	1	51	"2"	9	0.8998	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.51162	20
"367"	"8"	6	0.38818	1	52	"2"	23	0.983	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.59482	24
"368"	"8"	6	0.38818	1	55	"2"	27	1.0238	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.63562	25
"369"	"8"	6	0.38818	1	58	"2"	1	0.9464	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.55822	22
"370"	"8"	6	0.38818	1	59	"2"	16	1.0654	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.67722	27
"371"	"8"	6	0.38818	1	61	"2"	25	0.6907	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.30252	12
"372"	"8"	6	0.38818	1	64	"2"	4	0.9423	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.55412	22
"373"	"8"	6	0.38818	1	65	"2"	22	0.9591	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.57092	23
"374"	"8"	6	0.38818	1	68	"2"	12	0.7789	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.39072	16
"375"	"8"	6	0.38818	1	72	"2"	28	0.8277	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.43952	18
"376"	"8"	6	0.38818	1	73	"2"	15	0.8319	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.44372	18
"377"	"8"	6	0.38818	1	76	"2"	35	0.8926	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.50442	20
"378"	"8"	6	0.38818	1	79	"2"	7	0.8692	3.241516	"TEN"	"RANDREG"	"25ms"	"Hit"	0.48102	19
"379"	"9"	4	0.51478	1	4	"2"	8	0.846	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.33122	13
"380"	"9"	4	0.51478	1	6	"2"	29	0.9731	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.45832	18
"381"	"9"	4	0.51478	1	8	"2"	18	1.0119	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.49712	20
"382"	"9"	4	0.51478	1	14	"2"	4	0.8965	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.38172	15
"384"	"9"	4	0.51478	1	17	"2"	33	1.053	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.53822	22
"385"	"9"	4	0.51478	1	18	"2"	32	0.9385	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.42372	17
"386"	"9"	4	0.51478	1	19	"2"	25	0.9744	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.45962	18
"387"	"9"	4	0.51478	1	20	"2"	20	0.8068	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.29202	12
"388"	"9"	4	0.51478	1	22	"2"	12	0.8763	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.36152	14
"389"	"9"	4	0.51478	1	24	"2"	28	0.962	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.44722	18
"390"	"9"	4	0.51478	1	26	"2"	24	1.0019	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.48712	19
"391"	"9"	4	0.51478	1	27	"2"	1	0.9205	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.40572	16
"392"	"9"	4	0.51478	1	29	"2"	30	0.9026	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.38782	16
"393"	"9"	4	0.51478	1	34	"2"	35	0.89	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.37522	15
"394"	"9"	4	0.51478	1	35	"2"	26	1.0199	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.50512	20
"395"	"9"	4	0.51478	1	36	"2"	3	0.9213	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.40652	16
"398"	"9"	4	0.51478	1	41	"2"	6	0.912	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.39722	16
"399"	"9"	4	0.51478	1	42	"2"	17	0.9222	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.40742	16
"400"	"9"	4	0.51478	1	46	"2"	16	0.8424	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.32762	13
"401"	"9"	4	0.51478	1	50	"2"	31	0.9793	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.46452	19
"402"	"9"	4	0.51478	1	53	"2"	15	1.0028	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.48802	20
"403"	"9"	4	0.51478	1	54	"2"	22	0.9016	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.38682	15
"404"	"9"	4	0.51478	1	55	"2"	2	1.2867	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.77192	31
"405"	"9"	4	0.51478	1	56	"2"	13	0.8533	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.33852	14
"407"	"9"	4	0.51478	1	62	"2"	5	0.8211	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.30632	12
"408"	"9"	4	0.51478	1	63	"2"	21	0.9798	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.46502	19
"409"	"9"	4	0.51478	1	68	"2"	11	0.8127	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.29792	12
"410"	"9"	4	0.51478	1	69	"2"	10	0.7754	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.26062	10
"411"	"9"	4	0.51478	1	72	"2"	14	1.0661	3.084385	"TEN"	"RANDREG"	"25ms"	"Hit"	0.55132	22
"412"	"1"	1	0.48876	1	2	"4"	2	0.6286	3.919928	"TEN"	"STEP"	"25ms"	"Hit"	0.6286	25
"413"	"1"	1	0.48876	1	43	"4"	5	0.4115	3.919928	"TEN"	"STEP"	"25ms"	"Hit"	0.4115	16
"414"	"1"	1	0.48876	1	48	"4"	1	0.6604	3.919928	"TEN"	"STEP"	"25ms"	"Hit"	0.6604	26
"415"	"1"	1	0.48876	1	68	"4"	3	0.3243	3.919928	"TEN"	"STEP"	"25ms"	"Hit"	0.3243	13
"416"	"1"	1	0.48876	1	79	"4"	4	0.419	3.919928	"TEN"	"STEP"	"25ms"	"Hit"	0.419	17
"418"	"10"	2	0.41126	1	15	"4"	3	0.3561	3.604818	"TEN"	"STEP"	"25ms"	"Hit"	0.3561	14
"419"	"10"	2	0.41126	1	18	"4"	5	0.3108	3.604818	"TEN"	"STEP"	"25ms"	"Hit"	0.3108	12
"420"	"10"	2	0.41126	1	23	"4"	4	0.3213	3.604818	"TEN"	"STEP"	"25ms"	"Hit"	0.3213	13
"421"	"10"	2	0.41126	1	73	"4"	2	0.3057	3.604818	"TEN"	"STEP"	"25ms"	"Hit"	0.3057	12
