subj	 block	 speed	 trialN	 condi	 setID	 RTs	 response	 dprime	 correct
5	1	2	29	1	10	NaN	2	4.201367 	1
5	1	2	30	1	23	NaN	2	4.201367 	1
5	1	2	31	1	11	NaN	2	4.201367 	1
5	1	2	32	2	7	1.3083	1	4.201367 	1
5	1	2	33	2	9	1.1696	1	4.201367 	1
5	1	2	34	2	31	1.2438	1	4.201367 	1
5	1	2	35	4	5	0.3835	1	4.201367 	1
5	1	2	36	2	32	1.3206	1	4.201367 	1
5	1	2	37	1	35	NaN	2	4.201367 	1
5	1	2	38	1	32	NaN	2	4.201367 	1
5	1	2	39	2	22	1.3425	1	4.201367 	1
5	1	2	40	1	29	NaN	2	4.201367 	1
5	1	2	41	2	4	1.1801	1	4.201367 	1
5	1	2	42	2	16	1.1448	1	4.201367 	1
5	1	2	43	4	1	0.3660	1	4.201367 	1
5	1	2	44	2	6	1.2490	1	4.201367 	1
5	1	2	45	2	12	1.2254	1	4.201367 	1
5	1	2	46	1	17	NaN	2	4.201367 	1
5	1	2	47	2	23	1.2723	1	4.201367 	1
5	1	2	48	2	13	1.1468	1	4.201367 	1
5	1	2	49	2	20	1.0603	1	4.201367 	1
5	1	2	50	3	5	NaN	2	4.201367 	1
5	1	2	51	1	13	NaN	2	4.201367 	1
5	1	2	52	2	28	1.1214	1	4.201367 	1
5	1	2	53	2	3	1.3510	1	4.201367 	1
5	1	2	54	3	3	NaN	2	4.201367 	1
5	1	2	55	1	21	NaN	2	4.201367 	1
5	1	2	56	1	27	NaN	2	4.201367 	1
5	1	2	57	2	25	1.1996	1	4.201367 	1
5	1	2	58	1	3	NaN	2	4.201367 	1
5	1	2	59	2	14	1.1786	1	4.201367 	1
5	1	2	60	2	34	1.1305	1	4.201367 	1
5	1	2	61	1	31	NaN	2	4.201367 	1
5	1	2	62	2	10	1.0931	1	4.201367 	1
5	1	2	63	2	8	1.1702	1	4.201367 	1
5	1	2	64	1	33	NaN	2	4.201367 	1
5	1	2	65	2	27	1.0811	1	4.201367 	1
5	1	2	66	2	2	0.9679	1	4.201367 	1
5	1	2	67	1	25	NaN	2	4.201367 	1
5	1	2	68	1	16	NaN	2	4.201367 	1
5	1	2	69	1	26	NaN	2	4.201367 	1
5	1	2	70	1	14	NaN	2	4.201367 	1
5	1	2	71	1	12	NaN	2	4.201367 	1
5	1	2	72	1	18	NaN	2	4.201367 	1
5	1	2	73	1	9	NaN	2	4.201367 	1
5	1	2	74	4	3	0.3522	1	4.201367 	1
5	1	2	75	2	33	1.1622	1	4.201367 	1
5	1	2	76	1	30	NaN	2	4.201367 	1
5	1	2	77	1	34	NaN	2	4.201367 	1
5	1	2	78	2	15	1.2210	1	4.201367 	1
5	1	2	79	1	7	NaN	2	4.201367 	1
5	1	2	80	1	1	NaN	2	4.201367 	1
5	2	5	1	3	3	NaN	2	3.886256 	1
5	2	5	2	1	22	4.9035	-1	3.886256 	0
5	2	5	3	2	7	2.5856	1	3.886256 	1
5	2	5	4	2	5	2.3288	1	3.886256 	1
5	2	5	5	1	13	NaN	2	3.886256 	1
5	2	5	6	1	16	NaN	2	3.886256 	1
5	2	5	7	3	2	NaN	2	3.886256 	1
5	2	5	8	2	19	2.2756	1	3.886256 	1
5	2	5	9	2	31	2.2599	1	3.886256 	1
5	2	5	10	1	23	NaN	2	3.886256 	1
5	2	5	11	1	7	NaN	2	3.886256 	1
5	2	5	12	2	14	2.2217	1	3.886256 	1
5	2	5	13	1	33	NaN	2	3.886256 	1
5	2	5	14	1	30	NaN	2	3.886256 	1
5	2	5	15	4	5	0.3337	1	3.886256 	1
5	2	5	16	1	4	NaN	2	3.886256 	1
5	2	5	17	2	29	2.2200	1	3.886256 	1
5	2	5	18	1	29	NaN	2	3.886256 	1
5	2	5	19	1	3	NaN	2	3.886256 	1
5	2	5	20	2	30	2.0441	1	3.886256 	1
5	2	5	21	1	1	NaN	2	3.886256 	1
5	2	5	22	2	12	1.7962	1	3.886256 	1
5	2	5	23	1	31	NaN	2	3.886256 	1
5	2	5	24	2	6	2.7426	1	3.886256 	1
5	2	5	25	2	35	2.1805	1	3.886256 	1
5	2	5	26	1	19	NaN	2	3.886256 	1
5	2	5	27	4	2	0.3518	1	3.886256 	1
5	2	5	28	1	34	NaN	2	3.886256 	1
5	2	5	29	3	1	NaN	2	3.886256 	1
5	2	5	30	2	2	2.0420	1	3.886256 	1
5	2	5	31	2	33	2.0059	1	3.886256 	1
5	2	5	32	1	2	NaN	2	3.886256 	1
5	2	5	33	1	21	NaN	2	3.886256 	1
5	2	5	34	1	12	NaN	2	3.886256 	1
5	2	5	35	2	20	2.0682	1	3.886256 	1
5	2	5	36	1	27	NaN	2	3.886256 	1
5	2	5	37	1	28	NaN	2	3.886256 	1
5	2	5	38	2	25	1.6800	1	3.886256 	1
5	2	5	39	4	4	0.4636	1	3.886256 	1
5	2	5	40	1	25	NaN	2	3.886256 	1
5	2	5	41	1	5	NaN	2	3.886256 	1
5	2	5	42	1	17	NaN	2	3.886256 	1
5	2	5	43	2	23	1.6136	1	3.886256 	1
5	2	5	44	2	17	2.1570	1	3.886256 	1
5	2	5	45	2	15	2.0177	1	3.886256 	1
5	2	5	46	2	8	2.0918	1	3.886256 	1
5	2	5	47	2	10	1.9374	1	3.886256 	1
5	2	5	48	1	24	NaN	2	3.886256 	1
5	2	5	49	2	4	1.5534	1	3.886256 	1
5	2	5	50	1	8	NaN	2	3.886256 	1
5	2	5	51	4	1	0.2877	1	3.886256 	1
5	2	5	52	1	11	NaN	2	3.886256 	1
5	2	5	53	2	34	1.7996	1	3.886256 	1
5	2	5	54	2	1	2.0341	1	3.886256 	1
5	2	5	55	1	9	NaN	2	3.886256 	1
5	2	5	56	2	16	2.0645	1	3.886256 	1
5	2	5	57	1	32	NaN	2	3.886256 	1
5	2	5	58	2	24	2.0179	1	3.886256 	1
5	2	5	59	1	18	NaN	2	3.886256 	1
5	2	5	60	2	9	1.7709	1	3.886256 	1
5	2	5	61	1	6	NaN	2	3.886256 	1
5	2	5	62	2	18	1.0561	1	3.886256 	1
5	2	5	63	2	21	1.9540	1	3.886256 	1
5	2	5	64	2	32	2.0691	1	3.886256 	1
5	2	5	65	1	20	NaN	2	3.886256 	1
5	2	5	66	2	26	1.6831	1	3.886256 	1
5	2	5	67	1	10	NaN	2	3.886256 	1
5	2	5	68	1	35	NaN	2	3.886256 	1
5	2	5	69	2	27	2.2952	1	3.886256 	1
5	2	5	70	2	28	1.8874	1	3.886256 	1
5	2	5	71	2	22	2.0003	1	3.886256 	1
5	2	5	72	4	3	0.2973	1	3.886256 	1
5	2	5	73	3	4	NaN	2	3.886256 	1
5	2	5	74	3	5	NaN	2	3.886256 	1
5	2	5	75	2	3	1.6051	1	3.886256 	1
5	2	5	76	1	14	NaN	2	3.886256 	1
5	2	5	77	2	11	1.6995	1	3.886256 	1
5	2	5	78	1	26	NaN	2	3.886256 	1
5	2	5	79	1	15	6.1093	-1	3.886256 	0
5	2	5	80	2	13	2.5502	1	3.886256 	1
5	3	3	1	1	23	NaN	2	3.886256 	1
5	3	3	2	2	12	1.9698	1	3.886256 	1
5	3	3	3	2	23	0.9931	1	3.886256 	1
5	3	3	4	2	11	1.4897	1	3.886256 	1
5	3	3	5	2	10	1.2165	1	3.886256 	1
5	3	3	6	1	31	NaN	2	3.886256 	1
5	3	3	7	4	1	0.4670	1	3.886256 	1
5	3	3	8	2	1	1.5497	1	3.886256 	1
5	3	3	9	1	20	8.7477	-1	3.886256 	0
5	3	3	10	1	16	NaN	2	3.886256 	1
5	3	3	11	2	32	1.6535	1	3.886256 	1
5	3	3	12	1	19	NaN	2	3.886256 	1
5	3	3	13	1	26	NaN	2	3.886256 	1
5	3	3	14	1	14	NaN	2	3.886256 	1
5	3	3	15	4	5	0.4920	1	3.886256 	1
5	3	3	16	1	11	NaN	2	3.886256 	1
5	3	3	17	2	20	1.7238	1	3.886256 	1
5	3	3	18	4	2	0.3929	1	3.886256 	1
5	3	3	19	1	28	NaN	2	3.886256 	1
5	3	3	20	1	22	NaN	2	3.886256 	1
5	3	3	21	3	2	NaN	2	3.886256 	1
5	3	3	22	1	29	NaN	2	3.886256 	1
5	3	3	23	4	3	0.3009	1	3.886256 	1
5	3	3	24	3	3	NaN	2	3.886256 	1
5	3	3	25	2	2	1.7775	1	3.886256 	1
5	3	3	26	2	14	1.6826	1	3.886256 	1
5	3	3	27	1	24	NaN	2	3.886256 	1
5	3	3	28	3	5	NaN	2	3.886256 	1
5	3	3	29	1	4	NaN	2	3.886256 	1
5	3	3	30	1	27	NaN	2	3.886256 	1
5	3	3	31	3	4	NaN	2	3.886256 	1
5	3	3	32	1	35	NaN	2	3.886256 	1
5	3	3	33	1	15	NaN	2	3.886256 	1
5	3	3	34	2	33	1.3932	1	3.886256 	1
5	3	3	35	1	12	NaN	2	3.886256 	1
5	3	3	36	2	26	1.5385	1	3.886256 	1
5	3	3	37	1	30	NaN	2	3.886256 	1
5	3	3	38	1	3	NaN	2	3.886256 	1
5	3	3	39	2	15	1.5419	1	3.886256 	1
5	3	3	40	2	5	1.6832	1	3.886256 	1
5	3	3	41	1	13	NaN	2	3.886256 	1
5	3	3	42	3	1	NaN	2	3.886256 	1
5	3	3	43	2	27	1.4390	1	3.886256 	1
5	3	3	44	2	28	1.3449	1	3.886256 	1
5	3	3	45	2	35	1.6524	1	3.886256 	1
5	3	3	46	1	18	NaN	2	3.886256 	1
5	3	3	47	2	24	1.2981	1	3.886256 	1
5	3	3	48	2	6	1.5576	1	3.886256 	1
5	3	3	49	2	21	1.6808	1	3.886256 	1
5	3	3	50	1	2	NaN	2	3.886256 	1
5	3	3	51	2	30	1.6212	1	3.886256 	1
5	3	3	52	1	32	NaN	2	3.886256 	1
5	3	3	53	2	9	1.2209	1	3.886256 	1
5	3	3	54	2	17	2.0109	1	3.886256 	1
5	3	3	55	2	8	1.5068	1	3.886256 	1
5	3	3	56	2	18	1.6903	1	3.886256 	1
5	3	3	57	2	3	1.6539	1	3.886256 	1
5	3	3	58	2	7	1.4546	1	3.886256 	1
5	3	3	59	1	17	NaN	2	3.886256 	1
5	3	3	60	2	22	1.5399	1	3.886256 	1
5	3	3	61	2	29	1.2815	1	3.886256 	1
5	3	3	62	2	25	1.4796	1	3.886256 	1
5	3	3	63	1	10	NaN	2	3.886256 	1
5	3	3	64	1	9	NaN	2	3.886256 	1
5	3	3	65	1	8	NaN	2	3.886256 	1
5	3	3	66	1	33	NaN	2	3.886256 	1
5	3	3	67	1	6	NaN	2	3.886256 	1
5	3	3	68	2	16	1.4268	1	3.886256 	1
5	3	3	69	2	19	1.5378	1	3.886256 	1
5	3	3	70	1	21	NaN	2	3.886256 	1
5	3	3	71	1	25	NaN	2	3.886256 	1
5	3	3	72	2	13	1.6987	1	3.886256 	1
5	3	3	73	4	4	0.3256	1	3.886256 	1
5	3	3	74	1	5	NaN	2	3.886256 	1
5	3	3	75	1	1	7.8383	-1	3.886256 	0
5	3	3	76	1	34	NaN	2	3.886256 	1
5	3	3	77	1	7	NaN	2	3.886256 	1
5	3	3	78	2	4	0.9829	1	3.886256 	1
5	3	3	79	2	31	1.3591	1	3.886256 	1
5	3	3	80	2	34	1.5618	1	3.886256 	1
5	4	6	1	2	22	4.5788	1	3.522954 	1
5	4	6	2	1	21	NaN	2	3.522954 	1
5	4	6	3	2	24	3.3589	1	3.522954 	1
5	4	6	4	1	19	NaN	2	3.522954 	1
5	4	6	5	1	35	NaN	2	3.522954 	1
5	4	6	6	3	4	NaN	2	3.522954 	1
5	4	6	7	2	9	2.6835	1	3.522954 	1
5	4	6	8	1	3	NaN	2	3.522954 	1
5	4	6	9	2	34	3.0054	1	3.522954 	1
5	4	6	10	2	35	3.1333	1	3.522954 	1
5	4	6	11	2	29	3.2934	1	3.522954 	1
5	4	6	12	3	2	NaN	2	3.522954 	1
5	4	6	13	2	3	2.5239	1	3.522954 	1
5	4	6	14	2	30	4.6160	1	3.522954 	1
5	4	6	15	4	1	0.2955	1	3.522954 	1
5	4	6	16	2	14	2.8533	1	3.522954 	1
5	4	6	17	1	11	NaN	2	3.522954 	1
5	4	6	18	2	21	2.9245	1	3.522954 	1
5	4	6	19	1	27	NaN	2	3.522954 	1
5	4	6	20	1	30	NaN	2	3.522954 	1
5	4	6	21	2	12	3.0845	1	3.522954 	1
5	4	6	22	2	18	2.3220	1	3.522954 	1
5	4	6	23	2	25	2.9040	1	3.522954 	1
5	4	6	24	2	8	2.8358	1	3.522954 	1
5	4	6	25	3	1	NaN	2	3.522954 	1
5	4	6	26	2	33	2.5792	1	3.522954 	1
5	4	6	27	2	7	2.7354	1	3.522954 	1
5	4	6	28	2	6	2.5545	1	3.522954 	1
5	4	6	29	2	31	2.9705	1	3.522954 	1
5	4	6	30	1	26	5.3604	-1	3.522954 	0
5	4	6	31	1	8	NaN	2	3.522954 	1
5	4	6	32	2	26	2.2473	1	3.522954 	1
5	4	6	33	2	10	2.8943	1	3.522954 	1
5	4	6	34	1	24	NaN	2	3.522954 	1
5	4	6	35	1	4	6.6429	-1	3.522954 	0
5	4	6	36	1	18	NaN	2	3.522954 	1
5	4	6	37	2	1	2.4866	1	3.522954 	1
5	4	6	38	2	20	3.7508	1	3.522954 	1
5	4	6	39	1	12	NaN	2	3.522954 	1
5	4	6	40	2	17	2.8213	1	3.522954 	1
5	4	6	41	1	7	NaN	2	3.522954 	1
5	4	6	42	1	6	NaN	2	3.522954 	1
5	4	6	43	1	22	NaN	2	3.522954 	1
5	4	6	44	1	29	NaN	2	3.522954 	1
5	4	6	45	3	5	NaN	2	3.522954 	1
5	4	6	46	2	19	2.7824	1	3.522954 	1
5	4	6	47	2	28	4.3257	1	3.522954 	1
5	4	6	48	2	5	2.7015	1	3.522954 	1
5	4	6	49	1	34	NaN	2	3.522954 	1
5	4	6	50	1	1	NaN	2	3.522954 	1
5	4	6	51	2	11	2.8502	1	3.522954 	1
5	4	6	52	1	28	NaN	2	3.522954 	1
5	4	6	53	2	15	3.3566	1	3.522954 	1
5	4	6	54	1	23	NaN	2	3.522954 	1
5	4	6	55	1	20	NaN	2	3.522954 	1
5	4	6	56	1	32	NaN	2	3.522954 	1
5	4	6	57	1	13	NaN	2	3.522954 	1
5	4	6	58	1	17	NaN	2	3.522954 	1
5	4	6	59	4	2	0.4045	1	3.522954 	1
5	4	6	60	1	5	NaN	2	3.522954 	1
5	4	6	61	2	13	3.0703	1	3.522954 	1
5	4	6	62	3	3	NaN	2	3.522954 	1
5	4	6	63	2	2	3.1244	1	3.522954 	1
5	4	6	64	1	25	NaN	2	3.522954 	1
5	4	6	65	1	14	6.9415	-1	3.522954 	0
5	4	6	66	2	16	3.6140	1	3.522954 	1
5	4	6	67	2	4	3.7277	1	3.522954 	1
5	4	6	68	1	2	NaN	2	3.522954 	1
5	4	6	69	4	5	0.2928	1	3.522954 	1
5	4	6	70	1	31	NaN	2	3.522954 	1
5	4	6	71	4	4	0.3086	1	3.522954 	1
5	4	6	72	1	15	NaN	2	3.522954 	1
5	4	6	73	1	33	NaN	2	3.522954 	1
5	4	6	74	1	16	NaN	2	3.522954 	1
5	4	6	75	2	23	3.0368	1	3.522954 	1
5	4	6	76	2	32	3.9034	1	3.522954 	1
5	4	6	77	4	3	0.4169	1	3.522954 	1
5	4	6	78	1	9	NaN	2	3.522954 	1
5	4	6	79	1	10	9.4383	-1	3.522954 	0
5	4	6	80	2	27	3.5964	1	3.522954 	1
5	5	1	1	1	17	NaN	2	3.886256 	1
5	5	1	2	1	35	NaN	2	3.886256 	1
5	5	1	3	2	7	1.0904	1	3.886256 	1
5	5	1	4	2	8	0.8434	1	3.886256 	1
5	5	1	5	1	4	NaN	2	3.886256 	1
5	5	1	6	2	16	0.9346	1	3.886256 	1
5	5	1	7	1	15	NaN	2	3.886256 	1
5	5	1	8	2	13	0.8399	1	3.886256 	1
5	5	1	9	3	4	NaN	2	3.886256 	1
5	5	1	10	1	16	NaN	2	3.886256 	1
5	5	1	11	1	11	NaN	2	3.886256 	1
5	5	1	12	1	2	NaN	2	3.886256 	1
5	5	1	13	3	5	NaN	2	3.886256 	1
5	5	1	14	2	3	0.8848	1	3.886256 	1
5	5	1	15	3	2	NaN	2	3.886256 	1
5	5	1	16	2	34	0.8499	1	3.886256 	1
5	5	1	17	2	4	0.8983	1	3.886256 	1
5	5	1	18	2	25	0.9498	1	3.886256 	1
5	5	1	19	2	29	0.7107	1	3.886256 	1
5	5	1	20	2	35	0.1049	1	3.886256 	1
5	5	1	21	3	3	NaN	2	3.886256 	1
5	5	1	22	2	12	0.8290	1	3.886256 	1
5	5	1	23	1	33	NaN	2	3.886256 	1
5	5	1	24	2	26	0.8755	1	3.886256 	1
5	5	1	25	1	19	NaN	2	3.886256 	1
5	5	1	26	2	17	0.8573	1	3.886256 	1
5	5	1	27	2	15	0.8066	1	3.886256 	1
5	5	1	28	1	3	NaN	2	3.886256 	1
5	5	1	29	2	20	0.9945	1	3.886256 	1
5	5	1	30	1	7	NaN	2	3.886256 	1
5	5	1	31	1	22	NaN	2	3.886256 	1
5	5	1	32	4	3	0.4797	1	3.886256 	1
5	5	1	33	1	27	NaN	2	3.886256 	1
5	5	1	34	2	14	0.7894	1	3.886256 	1
5	5	1	35	2	24	0.7541	1	3.886256 	1
5	5	1	36	2	30	0.8812	1	3.886256 	1
5	5	1	37	2	6	0.7958	1	3.886256 	1
5	5	1	38	1	1	NaN	2	3.886256 	1
5	5	1	39	2	2	0.8264	1	3.886256 	1
5	5	1	40	1	24	NaN	2	3.886256 	1
5	5	1	41	2	21	0.9242	1	3.886256 	1
5	5	1	42	2	11	0.6802	1	3.886256 	1
5	5	1	43	1	5	NaN	2	3.886256 	1
5	5	1	44	1	28	NaN	2	3.886256 	1
5	5	1	45	4	2	0.3670	1	3.886256 	1
5	5	1	46	2	18	0.8688	1	3.886256 	1
5	5	1	47	1	23	NaN	2	3.886256 	1
5	5	1	48	4	1	0.3419	1	3.886256 	1
5	5	1	49	4	5	0.2934	1	3.886256 	1
5	5	1	50	2	28	0.9075	1	3.886256 	1
5	5	1	51	1	13	NaN	2	3.886256 	1
5	5	1	52	1	32	3.4914	-1	3.886256 	0
5	5	1	53	2	1	1.0110	1	3.886256 	1
5	5	1	54	2	33	0.7781	1	3.886256 	1
5	5	1	55	2	22	0.9339	1	3.886256 	1
5	5	1	56	2	27	1.0211	1	3.886256 	1
5	5	1	57	1	12	NaN	2	3.886256 	1
5	5	1	58	2	9	0.9805	1	3.886256 	1
5	5	1	59	1	30	NaN	2	3.886256 	1
5	5	1	60	1	31	NaN	2	3.886256 	1
5	5	1	61	1	20	NaN	2	3.886256 	1
5	5	1	62	2	32	0.8411	1	3.886256 	1
5	5	1	63	2	10	0.7234	1	3.886256 	1
5	5	1	64	4	4	0.3701	1	3.886256 	1
5	5	1	65	1	14	NaN	2	3.886256 	1
5	5	1	66	2	23	0.8305	1	3.886256 	1
5	5	1	67	1	29	NaN	2	3.886256 	1
5	5	1	68	2	19	0.7728	1	3.886256 	1
5	5	1	69	2	5	0.8865	1	3.886256 	1
5	5	1	70	1	6	NaN	2	3.886256 	1
5	5	1	71	1	10	3.2787	-1	3.886256 	0
5	5	1	72	2	31	0.9150	1	3.886256 	1
5	5	1	73	1	25	NaN	2	3.886256 	1
5	5	1	74	1	26	NaN	2	3.886256 	1
5	5	1	75	1	8	NaN	2	3.886256 	1
5	5	1	76	1	9	NaN	2	3.886256 	1
5	5	1	77	1	18	NaN	2	3.886256 	1
5	5	1	78	3	1	NaN	2	3.886256 	1
5	5	1	79	1	21	NaN	2	3.886256 	1
5	5	1	80	1	34	NaN	2	3.886256 	1
5	6	4	1	4	4	0.3143	1	4.201367 	1
5	6	4	2	2	3	1.0612	1	4.201367 	1
5	6	4	3	1	16	NaN	2	4.201367 	1
5	6	4	4	3	5	NaN	2	4.201367 	1
5	6	4	5	1	13	NaN	2	4.201367 	1
5	6	4	6	1	14	NaN	2	4.201367 	1
5	6	4	7	2	6	1.1036	1	4.201367 	1
5	6	4	8	1	18	NaN	2	4.201367 	1
5	6	4	9	1	12	NaN	2	4.201367 	1
5	6	4	10	2	15	1.0985	1	4.201367 	1
5	6	4	11	2	10	1.2699	1	4.201367 	1
5	6	4	12	1	28	NaN	2	4.201367 	1
5	6	4	13	2	35	1.2638	1	4.201367 	1
5	6	4	14	1	21	NaN	2	4.201367 	1
5	6	4	15	2	13	1.2704	1	4.201367 	1
5	6	4	16	1	27	NaN	2	4.201367 	1
5	6	4	17	1	23	NaN	2	4.201367 	1
5	6	4	18	1	1	NaN	2	4.201367 	1
5	6	4	19	3	2	NaN	2	4.201367 	1
5	6	4	20	1	29	NaN	2	4.201367 	1
5	6	4	21	4	2	0.3922	1	4.201367 	1
5	6	4	22	1	17	NaN	2	4.201367 	1
5	6	4	23	1	10	NaN	2	4.201367 	1
5	6	4	24	2	16	1.1354	1	4.201367 	1
5	6	4	25	4	1	0.3509	1	4.201367 	1
5	6	4	26	1	5	NaN	2	4.201367 	1
5	6	4	27	2	22	1.1795	1	4.201367 	1
5	6	4	28	1	6	NaN	2	4.201367 	1
5	6	4	29	2	7	1.2234	1	4.201367 	1
5	6	4	30	2	18	1.1413	1	4.201367 	1
5	6	4	31	4	3	0.3260	1	4.201367 	1
5	6	4	32	2	17	1.1301	1	4.201367 	1
5	6	4	33	2	9	1.2450	1	4.201367 	1
5	6	4	34	1	19	NaN	2	4.201367 	1
5	6	4	35	2	19	1.2265	1	4.201367 	1
5	6	4	36	2	11	1.1318	1	4.201367 	1
5	6	4	37	1	9	NaN	2	4.201367 	1
5	6	4	38	1	35	NaN	2	4.201367 	1
5	6	4	39	2	29	1.0843	1	4.201367 	1
5	6	4	40	1	22	NaN	2	4.201367 	1
5	6	4	41	2	27	1.3064	1	4.201367 	1
5	6	4	42	2	24	1.2173	1	4.201367 	1
5	6	4	43	1	32	NaN	2	4.201367 	1
5	6	4	44	1	26	NaN	2	4.201367 	1
5	6	4	45	2	33	1.0553	1	4.201367 	1
5	6	4	46	2	2	1.2747	1	4.201367 	1
5	6	4	47	2	30	1.1148	1	4.201367 	1
5	6	4	48	1	15	NaN	2	4.201367 	1
5	6	4	49	1	7	NaN	2	4.201367 	1
5	6	4	50	2	23	0.9369	1	4.201367 	1
5	6	4	51	1	11	NaN	2	4.201367 	1
5	6	4	52	2	34	1.0519	1	4.201367 	1
5	6	4	53	1	25	NaN	2	4.201367 	1
5	6	4	54	2	8	1.1177	1	4.201367 	1
5	6	4	55	2	32	1.0654	1	4.201367 	1
5	6	4	56	2	26	1.1891	1	4.201367 	1
5	6	4	57	1	20	NaN	2	4.201367 	1
5	6	4	58	1	3	NaN	2	4.201367 	1
5	6	4	59	1	4	NaN	2	4.201367 	1
5	6	4	60	3	3	NaN	2	4.201367 	1
5	6	4	61	2	21	1.0874	1	4.201367 	1
5	6	4	62	2	28	1.0545	1	4.201367 	1
5	6	4	63	2	31	1.0222	1	4.201367 	1
5	6	4	64	2	1	1.1351	1	4.201367 	1
5	6	4	65	1	24	3.5498	-1	4.201367 	0
5	6	4	66	3	4	NaN	2	4.201367 	1
5	6	4	67	2	25	1.1161	1	4.201367 	1
5	6	4	68	1	2	NaN	2	4.201367 	1
5	6	4	69	1	31	NaN	2	4.201367 	1
5	6	4	70	1	30	NaN	2	4.201367 	1
5	6	4	71	3	1	NaN	2	4.201367 	1
5	6	4	72	1	33	NaN	2	4.201367 	1
5	6	4	73	2	20	1.0496	1	4.201367 	1
5	6	4	74	1	34	NaN	2	4.201367 	1
5	6	4	75	4	5	0.4235	1	4.201367 	1
5	6	4	76	2	14	1.0950	1	4.201367 	1
5	6	4	77	2	12	0.9280	1	4.201367 	1
5	6	4	78	2	4	1.4021	1	4.201367 	1
5	6	4	79	2	5	0.9026	1	4.201367 	1
5	6	4	80	1	8	NaN	2	4.201367 	1
6	1	3	1	2	16	1.7119	1	3.175992 	1
6	1	3	2	2	2	1.5525	1	3.175992 	1
6	1	3	3	2	25	1.6717	1	3.175992 	1
6	1	3	4	3	5	NaN	2	3.175992 	1
6	1	3	5	2	6	1.9580	1	3.175992 	1
6	1	3	6	3	1	NaN	2	3.175992 	1
6	1	3	7	1	20	NaN	2	3.175992 	1
6	1	3	8	4	3	0.4336	1	3.175992 	1
6	1	3	9	1	34	NaN	2	3.175992 	1
6	1	3	10	1	1	NaN	2	3.175992 	1
6	1	3	11	2	10	2.0107	1	3.175992 	1
6	1	3	12	2	5	1.5589	1	3.175992 	1
6	1	3	13	2	17	2.3310	1	3.175992 	1
6	1	3	14	2	31	0.0925	1	3.175992 	1
6	1	3	15	1	17	NaN	2	3.175992 	1
6	1	3	16	2	33	1.5263	1	3.175992 	1
6	1	3	17	1	5	6.0729	-1	3.175992 	0
6	1	3	18	1	21	NaN	2	3.175992 	1
6	1	3	19	4	4	0.4338	1	3.175992 	1
6	1	3	20	1	22	NaN	2	3.175992 	1
6	1	3	21	2	29	1.8038	1	3.175992 	1
6	1	3	22	1	29	8.2775	-1	3.175992 	0
6	1	3	23	2	18	1.3413	1	3.175992 	1
6	1	3	24	3	3	NaN	2	3.175992 	1
6	1	3	25	1	16	NaN	2	3.175992 	1
6	1	3	26	1	4	5.8349	-1	3.175992 	0
6	1	3	27	1	33	NaN	2	3.175992 	1
6	1	3	28	2	12	1.7835	1	3.175992 	1
6	1	3	29	1	9	NaN	2	3.175992 	1
6	1	3	30	1	19	NaN	2	3.175992 	1
6	1	3	31	1	6	NaN	2	3.175992 	1
6	1	3	32	2	9	0.2429	1	3.175992 	1
6	1	3	33	2	15	1.9477	1	3.175992 	1
6	1	3	34	2	24	2.4755	1	3.175992 	1
6	1	3	35	4	2	0.4144	1	3.175992 	1
6	1	3	36	2	23	1.8530	1	3.175992 	1
6	1	3	37	1	8	NaN	2	3.175992 	1
6	1	3	38	1	24	NaN	2	3.175992 	1
6	1	3	39	2	35	1.7402	1	3.175992 	1
6	1	3	40	1	10	7.6869	-1	3.175992 	0
6	1	3	41	2	32	1.1776	1	3.175992 	1
6	1	3	42	2	21	1.6482	1	3.175992 	1
6	1	3	43	4	1	0.2990	1	3.175992 	1
6	1	3	44	2	14	2.1792	1	3.175992 	1
6	1	3	45	2	27	1.6776	1	3.175992 	1
6	1	3	46	1	13	NaN	2	3.175992 	1
6	1	3	47	2	28	1.8475	1	3.175992 	1
6	1	3	48	2	1	1.7670	1	3.175992 	1
6	1	3	49	2	13	1.9286	1	3.175992 	1
6	1	3	50	3	2	NaN	2	3.175992 	1
6	1	3	51	1	30	NaN	2	3.175992 	1
6	1	3	52	2	34	1.3984	1	3.175992 	1
6	1	3	53	2	30	1.6887	1	3.175992 	1
6	1	3	54	3	4	NaN	2	3.175992 	1
6	1	3	55	1	31	NaN	2	3.175992 	1
6	1	3	56	1	2	8.9005	-1	3.175992 	0
6	1	3	57	2	20	1.2831	1	3.175992 	1
6	1	3	58	1	35	NaN	2	3.175992 	1
6	1	3	59	2	11	1.0655	1	3.175992 	1
6	1	3	60	2	19	2.2268	1	3.175992 	1
6	1	3	61	1	28	NaN	2	3.175992 	1
6	1	3	62	2	8	1.1509	1	3.175992 	1
6	1	3	63	2	26	1.6726	1	3.175992 	1
6	1	3	64	1	14	7.9287	-1	3.175992 	0
6	1	3	65	2	7	1.3010	1	3.175992 	1
6	1	3	66	2	4	2.1614	1	3.175992 	1
6	1	3	67	1	27	NaN	2	3.175992 	1
6	1	3	68	1	32	NaN	2	3.175992 	1
6	1	3	69	1	11	NaN	2	3.175992 	1
6	1	3	70	1	23	NaN	2	3.175992 	1
6	1	3	71	1	15	NaN	2	3.175992 	1
6	1	3	72	1	18	7.8928	-1	3.175992 	0
6	1	3	73	1	26	NaN	2	3.175992 	1
